date,iso_code,Retail & Recreation,Grocery & Pharmacy,Parks,Transit Stations,Workplaces,Residential,Isolamento
2020-12-23,RUS,-13.0,-1.0,-8.0,-9.0,-16.0,4.0,-0.19999999999999996
2020-12-24,RUS,-12.0,0.0,-7.0,-8.0,-16.0,4.0,-0.19999999999999996
2020-12-25,RUS,-14.0,-4.0,-12.0,-8.0,-16.0,5.0,0.0
2020-12-26,RUS,-13.0,-1.0,-14.0,-3.0,6.0,2.0,-0.33333333333333337
2020-12-27,RUS,-10.0,4.0,-4.0,-1.0,-2.0,2.0,0.0
2020-12-28,RUS,-4.0,6.0,-4.0,-4.0,-21.0,4.0,-0.19999999999999996
2020-12-29,RUS,3.0,17.0,-2.0,0.0,-23.0,3.0,-0.4
2020-12-30,RUS,11.0,34.0,3.0,3.0,-28.0,4.0,0.0
2020-12-31,RUS,-11.0,18.0,5.0,-25.0,-63.0,14.0,2.5
2021-01-01,RUS,-64.0,-57.0,3.0,-58.0,-84.0,23.0,3.5999999999999996
2021-01-02,RUS,-40.0,-33.0,-4.0,-34.0,-54.0,9.0,3.5
2021-01-03,RUS,-23.0,-16.0,15.0,-16.0,-21.0,2.0,0.0
2021-01-04,RUS,-16.0,-13.0,19.0,-31.0,-66.0,15.0,2.75
2021-01-05,RUS,-16.0,-12.0,16.0,-30.0,-65.0,15.0,4.0
2021-01-06,RUS,-16.0,-8.0,14.0,-30.0,-64.0,14.0,2.5
2021-01-07,RUS,-26.0,-20.0,18.0,-38.0,-73.0,17.0,0.2142857142857142
2021-01-08,RUS,-27.0,-21.0,-2.0,-35.0,-65.0,17.0,-0.26086956521739135
2021-01-09,RUS,-28.0,-20.0,-14.0,-23.0,-26.0,6.0,-0.33333333333333337
2021-01-10,RUS,-27.0,-15.0,-15.0,-18.0,-8.0,4.0,1.0
2021-01-11,RUS,-23.0,-11.0,-18.0,-18.0,-17.0,6.0,-0.6
2021-01-12,RUS,-23.0,-11.0,-20.0,-19.0,-17.0,6.0,-0.6
2021-01-13,RUS,-26.0,-12.0,-24.0,-22.0,-18.0,4.0,-0.7142857142857143
2021-01-14,RUS,-29.0,-17.0,-25.0,-22.0,-22.0,4.0,-0.7647058823529411
2021-01-15,RUS,-27.0,-16.0,-25.0,-22.0,-22.0,4.0,-0.7647058823529411
2021-01-16,RUS,-28.0,-18.0,-31.0,-23.0,-20.0,3.0,-0.5
2021-01-17,RUS,-29.0,-18.0,-26.0,-23.0,-17.0,3.0,-0.25
2021-01-18,RUS,-29.0,-18.0,-24.0,-22.0,-22.0,4.0,-0.33333333333333337
2021-01-19,RUS,-27.0,-16.0,-19.0,-20.0,-22.0,4.0,-0.33333333333333337
2021-01-20,RUS,-27.0,-15.0,-23.0,-20.0,-21.0,4.0,0.0
2021-01-21,RUS,-26.0,-14.0,-22.0,-20.0,-20.0,4.0,0.0
2021-01-22,RUS,-25.0,-13.0,-21.0,-18.0,-20.0,4.0,0.0
2021-01-23,RUS,-26.0,-16.0,-25.0,-19.0,-16.0,3.0,0.0
2021-01-24,RUS,-27.0,-16.0,-21.0,-20.0,-14.0,3.0,0.0
2021-01-25,RUS,-24.0,-13.0,-19.0,-18.0,-20.0,4.0,0.0
2021-01-26,RUS,-24.0,-13.0,-19.0,-18.0,-20.0,4.0,0.0
2021-01-27,RUS,-23.0,-12.0,-17.0,-16.0,-18.0,3.0,-0.25
2021-01-28,RUS,-23.0,-12.0,-19.0,-17.0,-18.0,3.0,-0.25
2021-01-29,RUS,-23.0,-10.0,-20.0,-16.0,-18.0,3.0,-0.25
2021-01-30,RUS,-22.0,-11.0,-23.0,-16.0,-15.0,2.0,-0.33333333333333337
2021-01-31,RUS,-24.0,-12.0,-18.0,-16.0,-12.0,2.0,-0.33333333333333337
2021-02-01,RUS,-24.0,-11.0,-19.0,-16.0,-18.0,3.0,-0.25
2021-02-02,RUS,-23.0,-10.0,-16.0,-15.0,-18.0,3.0,-0.25
2021-02-03,RUS,-23.0,-11.0,-17.0,-15.0,-17.0,3.0,0.0
2021-02-04,RUS,-23.0,-11.0,-17.0,-15.0,-18.0,3.0,0.0
2021-02-05,RUS,-23.0,-11.0,-24.0,-16.0,-18.0,3.0,0.0
2021-02-06,RUS,-23.0,-13.0,-30.0,-18.0,-16.0,3.0,0.5
2021-02-07,RUS,-27.0,-15.0,-29.0,-20.0,-15.0,3.0,0.5
2021-02-08,RUS,-26.0,-15.0,-28.0,-17.0,-19.0,4.0,0.33333333333333326
2021-02-09,RUS,-25.0,-13.0,-28.0,-17.0,-18.0,4.0,0.33333333333333326
2021-02-10,RUS,-21.0,-9.0,-23.0,-15.0,-18.0,4.0,0.33333333333333326
2021-02-11,RUS,-20.0,-8.0,-20.0,-14.0,-17.0,3.0,0.0
2021-02-12,RUS,-21.0,-9.0,-23.0,-14.0,-18.0,3.0,0.0
2021-02-13,RUS,-21.0,-10.0,-29.0,-15.0,-17.0,3.0,0.0
2021-02-14,RUS,-17.0,-8.0,-22.0,-11.0,-12.0,2.0,-0.33333333333333337
2021-02-15,RUS,-20.0,-8.0,-21.0,-11.0,-17.0,3.0,-0.25
2021-02-16,RUS,-20.0,-9.0,-22.0,-11.0,-18.0,3.0,-0.25
2021-02-17,RUS,-20.0,-8.0,-22.0,-11.0,-17.0,3.0,-0.25
2021-02-18,RUS,-19.0,-7.0,-22.0,-12.0,-17.0,3.0,0.0
2021-02-19,RUS,-22.0,-10.0,-25.0,-14.0,-16.0,4.0,0.33333333333333326
2021-02-20,RUS,-17.0,-4.0,-24.0,4.0,71.0,-6.0,-3.0
2021-02-21,RUS,-10.0,1.0,-12.0,-5.0,-9.0,-1.0,-1.5
2021-02-22,RUS,-10.0,-3.0,-17.0,-31.0,-65.0,13.0,3.333333333333333
2021-02-23,RUS,-26.0,-19.0,-33.0,-41.0,-71.0,17.0,4.666666666666667
2021-02-24,RUS,-27.0,-16.0,-28.0,-16.0,-19.0,4.0,0.33333333333333326
2021-02-25,RUS,-20.0,-8.0,-19.0,-10.0,-17.0,3.0,0.0
2021-02-26,RUS,-19.0,-7.0,-22.0,-11.0,-16.0,3.0,-0.25
2021-02-27,RUS,-16.0,-6.0,-26.0,-12.0,-11.0,3.0,-1.5
2021-02-28,RUS,-17.0,-6.0,-22.0,-10.0,-9.0,2.0,-3.0
2021-03-01,RUS,-17.0,-5.0,-17.0,-8.0,-14.0,2.0,-0.8461538461538461
2021-03-02,RUS,-15.0,-4.0,-14.0,-7.0,-14.0,2.0,-0.8823529411764706
2021-03-03,RUS,-14.0,-2.0,-15.0,-7.0,-13.0,1.0,-0.75
2021-03-04,RUS,-11.0,2.0,-13.0,-6.0,-13.0,1.0,-0.6666666666666667
2021-03-05,RUS,-11.0,1.0,-13.0,-4.0,-13.0,1.0,-0.6666666666666667
2021-03-06,RUS,-9.0,2.0,-17.0,-6.0,-13.0,0.0,-1.0
2021-03-07,RUS,-3.0,9.0,-8.0,-2.0,-8.0,-2.0,-2.0
2021-03-08,RUS,-9.0,-1.0,-12.0,-29.0,-73.0,14.0,6.0
2021-03-09,RUS,-22.0,-11.0,-21.0,-12.0,-15.0,2.0,0.0
2020-02-15,RWA,8.0,5.0,7.0,12.0,5.0,-2.0,-3.0
2020-02-16,RWA,1.0,-1.0,-2.0,5.0,6.0,-1.0,-2.0
2020-02-17,RWA,1.0,0.0,8.0,5.0,7.0,0.0,-1.0
2020-02-18,RWA,0.0,-2.0,9.0,0.0,4.0,0.0,
2020-02-19,RWA,-4.0,-8.0,7.0,1.0,2.0,1.0,-1.5
2020-02-20,RWA,-3.0,-5.0,5.0,2.0,3.0,1.0,-0.9285714285714286
2020-02-21,RWA,1.0,-2.0,3.0,9.0,3.0,0.0,-1.0
2020-02-22,RWA,4.0,3.0,11.0,16.0,3.0,-2.0,0.0
2020-02-23,RWA,0.0,-2.0,2.0,5.0,0.0,-1.0,0.0
2020-02-24,RWA,-4.0,-5.0,6.0,3.0,4.0,1.0,inf
2020-02-25,RWA,-2.0,-3.0,8.0,1.0,3.0,0.0,
2020-02-26,RWA,3.0,-1.0,2.0,7.0,2.0,-2.0,-3.0
2020-02-27,RWA,-1.0,-1.0,0.0,9.0,2.0,-1.0,-2.0
2020-02-28,RWA,3.0,-3.0,10.0,9.0,-1.0,1.0,inf
2020-02-29,RWA,-3.0,-5.0,7.0,3.0,-10.0,1.0,-1.5
2020-03-01,RWA,-4.0,-1.0,-5.0,14.0,-1.0,-1.0,0.0
2020-03-02,RWA,-4.0,-1.0,2.0,5.0,3.0,1.0,0.0
2020-03-03,RWA,-2.0,0.0,2.0,4.0,3.0,1.0,inf
2020-03-04,RWA,5.0,3.0,2.0,9.0,3.0,-1.0,-0.5
2020-03-05,RWA,-1.0,-2.0,1.0,8.0,2.0,0.0,-1.0
2020-03-06,RWA,4.0,4.0,3.0,12.0,1.0,-1.0,-2.0
2020-03-07,RWA,12.0,10.0,15.0,23.0,5.0,-3.0,-4.0
2020-03-08,RWA,8.0,4.0,4.0,17.0,1.0,-1.0,0.0
2020-03-09,RWA,2.0,1.0,9.0,7.0,5.0,1.0,0.0
2020-03-10,RWA,2.0,-2.0,8.0,4.0,5.0,0.0,-1.0
2020-03-11,RWA,3.0,-1.0,4.0,7.0,3.0,-2.0,1.0
2020-03-12,RWA,-1.0,-4.0,0.0,9.0,4.0,1.0,inf
2020-03-13,RWA,0.0,-2.0,6.0,6.0,4.0,0.0,-1.0
2020-03-14,RWA,5.0,10.0,7.0,17.0,11.0,-1.0,-0.6666666666666667
2020-03-15,RWA,-13.0,-1.0,-7.0,-8.0,1.0,6.0,-7.0
2020-03-16,RWA,-11.0,0.0,9.0,-2.0,-14.0,7.0,6.0
2020-03-17,RWA,-19.0,-12.0,4.0,-13.0,-21.0,9.0,inf
2020-03-18,RWA,-19.0,-14.0,-2.0,-15.0,-24.0,8.0,-5.0
2020-03-19,RWA,-23.0,-14.0,-1.0,-13.0,-24.0,10.0,9.0
2020-03-20,RWA,-25.0,-18.0,1.0,-22.0,-24.0,10.0,inf
2020-03-21,RWA,-25.0,-13.0,-3.0,-27.0,-8.0,8.0,-9.0
2020-03-22,RWA,-46.0,-31.0,-15.0,-60.0,-24.0,16.0,1.6666666666666665
2020-03-23,RWA,-52.0,-45.0,-1.0,-68.0,-58.0,26.0,2.7142857142857144
2020-03-24,RWA,-58.0,-56.0,-4.0,-71.0,-63.0,29.0,2.2222222222222223
2020-03-25,RWA,-57.0,-57.0,-12.0,-72.0,-64.0,28.0,2.5
2020-03-26,RWA,-60.0,-58.0,-16.0,-73.0,-63.0,29.0,1.9
2020-03-27,RWA,-62.0,-61.0,-11.0,-76.0,-62.0,34.0,2.4
2020-03-28,RWA,-58.0,-55.0,-12.0,-73.0,-43.0,22.0,1.75
2020-03-29,RWA,-56.0,-57.0,-18.0,-75.0,-31.0,22.0,0.375
2020-03-30,RWA,-57.0,-53.0,-7.0,-75.0,-61.0,29.0,0.11538461538461542
2020-03-31,RWA,-58.0,-57.0,-6.0,-73.0,-61.0,29.0,0.0
2020-04-01,RWA,-60.0,-56.0,-7.0,-71.0,-60.0,27.0,-0.0357142857142857
2020-04-02,RWA,-60.0,-55.0,-14.0,-71.0,-60.0,29.0,0.0
2020-04-03,RWA,-62.0,-58.0,-11.0,-75.0,-59.0,32.0,-0.05882352941176472
2020-04-04,RWA,-58.0,-54.0,-13.0,-72.0,-37.0,22.0,0.0
2020-04-05,RWA,-60.0,-54.0,-18.0,-75.0,-26.0,21.0,-0.045454545454545414
2020-04-06,RWA,-58.0,-54.0,-2.0,-73.0,-58.0,30.0,0.034482758620689724
2020-04-07,RWA,-71.0,-76.0,-9.0,-80.0,-73.0,36.0,0.24137931034482762
2020-04-08,RWA,-59.0,-54.0,-11.0,-73.0,-59.0,28.0,0.03703703703703698
2020-04-09,RWA,-63.0,-60.0,-14.0,-73.0,-60.0,32.0,0.10344827586206895
2020-04-10,RWA,-67.0,-64.0,-13.0,-77.0,-65.0,38.0,0.1875
2020-04-11,RWA,-62.0,-56.0,-14.0,-72.0,-37.0,25.0,0.13636363636363646
2020-04-12,RWA,-62.0,-59.0,-21.0,-77.0,-27.0,24.0,0.1428571428571428
2020-04-13,RWA,-67.0,-69.0,-12.0,-78.0,-68.0,37.0,0.2333333333333334
2020-04-14,RWA,-61.0,-58.0,-16.0,-74.0,-58.0,31.0,-0.13888888888888884
2020-04-15,RWA,-59.0,-56.0,-20.0,-73.0,-57.0,29.0,0.03571428571428581
2020-04-16,RWA,-61.0,-59.0,-15.0,-74.0,-58.0,30.0,-0.0625
2020-04-17,RWA,-64.0,-62.0,-17.0,-76.0,-58.0,32.0,-0.1578947368421053
2020-04-18,RWA,-63.0,-61.0,-25.0,-73.0,-37.0,25.0,0.0
2020-04-19,RWA,-61.0,-60.0,-28.0,-76.0,-25.0,24.0,0.0
2020-04-20,RWA,-61.0,-58.0,-19.0,-72.0,-58.0,32.0,-0.1351351351351351
2020-04-21,RWA,-62.0,-60.0,-15.0,-73.0,-57.0,30.0,-0.032258064516129004
2020-04-22,RWA,-64.0,-62.0,-20.0,-72.0,-59.0,30.0,0.034482758620689724
2020-04-23,RWA,-65.0,-62.0,-22.0,-73.0,-58.0,32.0,0.06666666666666665
2020-04-24,RWA,-65.0,-61.0,-13.0,-74.0,-56.0,34.0,0.0625
2020-04-25,RWA,-64.0,-60.0,-18.0,-72.0,-35.0,25.0,0.0
2020-04-26,RWA,-63.0,-60.0,-24.0,-75.0,-22.0,24.0,0.0
2020-04-27,RWA,-64.0,-61.0,-15.0,-73.0,-56.0,32.0,0.0
2020-04-28,RWA,-61.0,-58.0,-10.0,-71.0,-56.0,28.0,-0.06666666666666665
2020-04-29,RWA,-63.0,-60.0,-20.0,-71.0,-57.0,30.0,0.0
2020-04-30,RWA,-62.0,-58.0,-17.0,-69.0,-55.0,30.0,-0.0625
2020-05-01,RWA,-65.0,-63.0,-18.0,-74.0,-61.0,33.0,-0.02941176470588236
2020-05-02,RWA,-64.0,-59.0,-22.0,-71.0,-32.0,25.0,0.0
2020-05-03,RWA,-62.0,-56.0,-23.0,-75.0,-19.0,23.0,-0.04166666666666663
2020-05-04,RWA,-35.0,-21.0,-6.0,-43.0,-36.0,18.0,-0.4375
2020-05-05,RWA,-36.0,-25.0,-3.0,-40.0,-35.0,16.0,-0.4285714285714286
2020-05-06,RWA,-33.0,-23.0,-10.0,-39.0,-35.0,16.0,-0.4666666666666667
2020-05-07,RWA,-36.0,-27.0,-15.0,-35.0,-34.0,17.0,-0.43333333333333335
2020-05-08,RWA,-37.0,-28.0,-12.0,-42.0,-32.0,18.0,-0.4545454545454546
2020-05-09,RWA,-34.0,-22.0,-11.0,-40.0,-10.0,12.0,-0.52
2020-05-10,RWA,-42.0,-29.0,-17.0,-51.0,-9.0,14.0,-0.3913043478260869
2020-05-11,RWA,-33.0,-23.0,-10.0,-37.0,-30.0,16.0,-0.11111111111111116
2020-05-12,RWA,-34.0,-24.0,-10.0,-37.0,-31.0,17.0,0.0625
2020-05-13,RWA,-32.0,-24.0,-8.0,-35.0,-30.0,13.0,-0.1875
2020-05-14,RWA,-34.0,-27.0,-8.0,-34.0,-29.0,13.0,-0.23529411764705888
2020-05-15,RWA,-36.0,-28.0,-5.0,-40.0,-29.0,16.0,-0.11111111111111116
2020-05-16,RWA,-33.0,-21.0,-10.0,-37.0,-7.0,10.0,-0.16666666666666663
2020-05-17,RWA,-39.0,-32.0,-20.0,-49.0,-12.0,14.0,0.0
2020-05-18,RWA,-30.0,-22.0,-6.0,-36.0,-27.0,14.0,-0.125
2020-05-19,RWA,-30.0,-23.0,-8.0,-34.0,-27.0,13.0,-0.23529411764705888
2020-05-20,RWA,-30.0,-23.0,-4.0,-33.0,-27.0,13.0,0.0
2020-05-21,RWA,-33.0,-23.0,-8.0,-31.0,-28.0,15.0,0.15384615384615374
2020-05-22,RWA,-35.0,-24.0,-12.0,-39.0,-26.0,16.0,0.0
2020-05-23,RWA,-31.0,-17.0,-10.0,-35.0,-5.0,11.0,0.10000000000000009
2020-05-24,RWA,-37.0,-27.0,-15.0,-48.0,-8.0,13.0,-0.0714285714285714
2020-05-25,RWA,-36.0,-24.0,-5.0,-39.0,-48.0,20.0,0.4285714285714286
2020-05-26,RWA,-31.0,-22.0,-7.0,-34.0,-24.0,13.0,0.0
2020-05-27,RWA,-31.0,-20.0,-4.0,-33.0,-25.0,13.0,0.0
2020-05-28,RWA,-32.0,-21.0,-6.0,-29.0,-24.0,13.0,-0.1333333333333333
2020-05-29,RWA,-33.0,-21.0,-8.0,-36.0,-23.0,14.0,-0.125
2020-05-30,RWA,-29.0,-18.0,-12.0,-32.0,-4.0,9.0,-0.18181818181818177
2020-05-31,RWA,-35.0,-24.0,-16.0,-42.0,-2.0,11.0,-0.15384615384615385
2020-06-01,RWA,-28.0,-14.0,-4.0,-27.0,-23.0,12.0,-0.4
2020-06-02,RWA,-29.0,-17.0,1.0,-28.0,-23.0,12.0,-0.07692307692307687
2020-06-03,RWA,-25.0,-16.0,-3.0,-24.0,-23.0,11.0,-0.15384615384615385
2020-06-04,RWA,-28.0,-18.0,-8.0,-19.0,-22.0,11.0,-0.15384615384615385
2020-06-05,RWA,-29.0,-19.0,-5.0,-25.0,-23.0,12.0,-0.1428571428571429
2020-06-06,RWA,-27.0,-13.0,-4.0,-19.0,-4.0,8.0,-0.11111111111111116
2020-06-07,RWA,-32.0,-22.0,-12.0,-32.0,-7.0,11.0,0.0
2020-06-08,RWA,-26.0,-15.0,-4.0,-19.0,-23.0,11.0,-0.08333333333333337
2020-06-09,RWA,-26.0,-17.0,-2.0,-23.0,-22.0,12.0,0.0
2020-06-10,RWA,-25.0,-17.0,-4.0,-22.0,-23.0,11.0,0.0
2020-06-11,RWA,-26.0,-21.0,-6.0,-21.0,-23.0,13.0,0.18181818181818188
2020-06-12,RWA,-28.0,-18.0,0.0,-26.0,-21.0,12.0,0.0
2020-06-13,RWA,-25.0,-15.0,-5.0,-21.0,-2.0,9.0,0.125
2020-06-14,RWA,-30.0,-20.0,-9.0,-31.0,-4.0,11.0,0.0
2020-06-15,RWA,-25.0,-12.0,0.0,-19.0,-20.0,11.0,0.0
2020-06-16,RWA,-24.0,-15.0,0.0,-22.0,-22.0,11.0,-0.08333333333333337
2020-06-17,RWA,-21.0,-16.0,-2.0,-22.0,-22.0,11.0,0.0
2020-06-18,RWA,-27.0,-20.0,-7.0,-23.0,-22.0,12.0,-0.07692307692307687
2020-06-19,RWA,-26.0,-20.0,-2.0,-26.0,-21.0,13.0,0.08333333333333326
2020-06-20,RWA,-23.0,-15.0,-4.0,-21.0,-2.0,8.0,-0.11111111111111116
2020-06-21,RWA,-29.0,-23.0,-8.0,-30.0,-6.0,12.0,0.09090909090909083
2020-06-22,RWA,-23.0,-14.0,1.0,-21.0,-23.0,11.0,0.0
2020-06-23,RWA,-24.0,-15.0,-1.0,-20.0,-24.0,11.0,0.0
2020-06-24,RWA,-21.0,-15.0,-6.0,-21.0,-23.0,11.0,0.0
2020-06-25,RWA,-21.0,-16.0,-8.0,-18.0,-23.0,12.0,0.0
2020-06-26,RWA,-16.0,-21.0,-4.0,-24.0,-22.0,12.0,-0.07692307692307687
2020-06-27,RWA,-14.0,-14.0,-4.0,-20.0,-5.0,8.0,0.0
2020-06-28,RWA,-26.0,-21.0,-10.0,-33.0,-7.0,10.0,-0.16666666666666663
2020-06-29,RWA,-13.0,-16.0,-5.0,-19.0,-20.0,10.0,-0.09090909090909094
2020-06-30,RWA,-11.0,-11.0,-2.0,-19.0,-22.0,9.0,-0.18181818181818177
2020-07-01,RWA,-17.0,-20.0,-1.0,-22.0,-47.0,16.0,0.4545454545454546
2020-07-02,RWA,-12.0,-14.0,-6.0,-15.0,-23.0,10.0,-0.16666666666666663
2020-07-03,RWA,-12.0,-13.0,-3.0,-18.0,-23.0,12.0,0.0
2020-07-04,RWA,-20.0,-15.0,0.0,-17.0,-15.0,9.0,0.125
2020-07-05,RWA,-24.0,-16.0,-4.0,-27.0,-11.0,9.0,-0.09999999999999998
2020-07-06,RWA,-15.0,-18.0,3.0,-16.0,-48.0,16.0,0.6000000000000001
2020-07-07,RWA,-10.0,-13.0,4.0,-12.0,-24.0,9.0,0.0
2020-07-08,RWA,-12.0,-16.0,1.0,-18.0,-23.0,10.0,-0.375
2020-07-09,RWA,-14.0,-17.0,-2.0,-15.0,-23.0,12.0,0.19999999999999996
2020-07-10,RWA,-15.0,-17.0,-5.0,-22.0,-22.0,13.0,0.08333333333333326
2020-07-11,RWA,-13.0,-10.0,3.0,-16.0,-4.0,8.0,-0.11111111111111116
2020-07-12,RWA,-22.0,-17.0,-5.0,-28.0,-8.0,11.0,0.22222222222222232
2020-07-13,RWA,-9.0,-14.0,4.0,-17.0,-23.0,11.0,-0.3125
2020-07-14,RWA,-12.0,-15.0,0.0,-18.0,-23.0,10.0,0.11111111111111116
2020-07-15,RWA,-11.0,-15.0,2.0,-16.0,-23.0,10.0,0.0
2020-07-16,RWA,-15.0,-16.0,-4.0,-13.0,-24.0,12.0,0.0
2020-07-17,RWA,-13.0,-15.0,2.0,-16.0,-22.0,11.0,-0.15384615384615385
2020-07-18,RWA,-12.0,-10.0,1.0,-14.0,-4.0,8.0,0.0
2020-07-19,RWA,-22.0,-19.0,-8.0,-28.0,-8.0,10.0,-0.09090909090909094
2020-07-20,RWA,-9.0,-12.0,1.0,-16.0,-22.0,12.0,0.09090909090909083
2020-07-21,RWA,-13.0,-17.0,1.0,-20.0,-23.0,11.0,0.10000000000000009
2020-07-22,RWA,-12.0,-17.0,2.0,-19.0,-23.0,11.0,0.10000000000000009
2020-07-23,RWA,-14.0,-18.0,-3.0,-16.0,-23.0,12.0,0.0
2020-07-24,RWA,-15.0,-17.0,-1.0,-21.0,-22.0,13.0,0.18181818181818188
2020-07-25,RWA,-12.0,-9.0,4.0,-15.0,-5.0,8.0,0.0
2020-07-26,RWA,-22.0,-18.0,-6.0,-28.0,-10.0,11.0,0.10000000000000009
2020-07-27,RWA,-12.0,-13.0,2.0,-16.0,-22.0,12.0,0.0
2020-07-28,RWA,-12.0,-15.0,3.0,-17.0,-22.0,12.0,0.09090909090909083
2020-07-29,RWA,-10.0,-14.0,-1.0,-18.0,-24.0,10.0,-0.09090909090909094
2020-07-30,RWA,-13.0,-12.0,0.0,-8.0,-25.0,10.0,-0.16666666666666663
2020-07-31,RWA,-22.0,-20.0,2.0,-22.0,-47.0,18.0,0.3846153846153846
2020-08-01,RWA,-16.0,-9.0,1.0,-11.0,-8.0,8.0,0.0
2020-08-02,RWA,-23.0,-17.0,-4.0,-24.0,-11.0,9.0,-0.18181818181818177
2020-08-03,RWA,-11.0,-10.0,2.0,-14.0,-23.0,11.0,-0.08333333333333337
2020-08-04,RWA,-14.0,-11.0,-1.0,-14.0,-24.0,10.0,-0.16666666666666663
2020-08-05,RWA,-13.0,-12.0,1.0,-11.0,-24.0,9.0,-0.09999999999999998
2020-08-06,RWA,-12.0,-12.0,2.0,-7.0,-24.0,10.0,0.0
2020-08-07,RWA,-21.0,-20.0,10.0,-18.0,-44.0,15.0,-0.16666666666666663
2020-08-08,RWA,-14.0,-8.0,11.0,-11.0,-6.0,7.0,-0.125
2020-08-09,RWA,-21.0,-15.0,2.0,-21.0,-9.0,8.0,-0.11111111111111116
2020-08-10,RWA,-11.0,-8.0,8.0,-14.0,-22.0,9.0,-0.18181818181818177
2020-08-11,RWA,-15.0,-13.0,9.0,-17.0,-23.0,9.0,-0.09999999999999998
2020-08-12,RWA,-13.0,-14.0,5.0,-12.0,-25.0,8.0,-0.11111111111111116
2020-08-13,RWA,-14.0,-12.0,3.0,-9.0,-25.0,9.0,-0.09999999999999998
2020-08-14,RWA,-15.0,-14.0,7.0,-11.0,-23.0,10.0,-0.33333333333333337
2020-08-15,RWA,-13.0,-6.0,10.0,-5.0,-9.0,6.0,-0.1428571428571429
2020-08-16,RWA,-19.0,-16.0,5.0,-16.0,-11.0,8.0,0.0
2020-08-17,RWA,,,,-9.0,-47.0,15.0,0.6666666666666667
2020-08-18,RWA,,,,-8.0,-22.0,8.0,-0.11111111111111116
2020-08-19,RWA,,,,-8.0,-24.0,9.0,0.125
2020-08-20,RWA,,-21.0,,-9.0,-25.0,10.0,0.11111111111111116
2020-08-21,RWA,,-23.0,,-15.0,-24.0,12.0,0.19999999999999996
2020-08-22,RWA,,,,-10.0,-6.0,8.0,0.33333333333333326
2020-08-23,RWA,,,,-23.0,-10.0,9.0,0.125
2020-08-24,RWA,,,,-11.0,-23.0,11.0,-0.2666666666666667
2020-08-25,RWA,,,,-14.0,-24.0,11.0,0.375
2020-08-26,RWA,,,,-12.0,-23.0,9.0,0.0
2020-08-27,RWA,,-25.0,,-22.0,-25.0,14.0,0.3999999999999999
2020-08-28,RWA,,-25.0,,-26.0,-26.0,15.0,0.25
2020-08-29,RWA,,,,-20.0,-9.0,11.0,0.375
2020-08-30,RWA,,,,-35.0,-11.0,13.0,0.4444444444444444
2020-08-31,RWA,,,,-26.0,-25.0,16.0,0.4545454545454546
2020-09-01,RWA,,,,-27.0,-26.0,15.0,0.36363636363636354
2020-09-02,RWA,,,,-24.0,-26.0,14.0,0.5555555555555556
2020-09-03,RWA,,-22.0,,-26.0,-27.0,17.0,0.2142857142857142
2020-09-04,RWA,,-23.0,,-29.0,-26.0,18.0,0.19999999999999996
2020-09-05,RWA,,,,-25.0,-7.0,12.0,0.09090909090909083
2020-09-06,RWA,,,,-37.0,-12.0,15.0,0.15384615384615374
2020-09-07,RWA,,,,-29.0,-28.0,18.0,0.125
2020-09-08,RWA,,,,-27.0,-25.0,16.0,0.06666666666666665
2020-09-09,RWA,,,,-22.0,-24.0,16.0,0.1428571428571428
2020-09-10,RWA,,-20.0,,-22.0,-25.0,18.0,0.05882352941176472
2020-09-11,RWA,3.0,-18.0,13.0,-24.0,-23.0,17.0,-0.05555555555555558
2020-09-12,RWA,8.0,-12.0,15.0,-21.0,-6.0,12.0,0.0
2020-09-13,RWA,-4.0,-25.0,9.0,-35.0,-14.0,15.0,0.0
2020-09-14,RWA,7.0,-15.0,20.0,-24.0,-19.0,17.0,-0.05555555555555558
2020-09-15,RWA,7.0,-15.0,20.0,-22.0,-20.0,16.0,0.0
2020-09-16,RWA,6.0,-17.0,17.0,-22.0,-21.0,16.0,0.0
2020-09-17,RWA,5.0,-20.0,10.0,-23.0,-22.0,17.0,-0.05555555555555558
2020-09-18,RWA,1.0,-22.0,11.0,-28.0,-20.0,18.0,0.05882352941176472
2020-09-19,RWA,8.0,-11.0,16.0,-22.0,-4.0,14.0,0.16666666666666674
2020-09-20,RWA,-5.0,-24.0,5.0,-34.0,-12.0,16.0,0.06666666666666665
2020-09-21,RWA,6.0,-18.0,21.0,-27.0,-21.0,17.0,0.0
2020-09-22,RWA,-1.0,-18.0,19.0,-29.0,-23.0,18.0,0.125
2020-09-23,RWA,-1.0,-18.0,12.0,-25.0,-23.0,17.0,0.0625
2020-09-24,RWA,-3.0,-19.0,5.0,-26.0,-23.0,18.0,0.05882352941176472
2020-09-25,RWA,-5.0,-20.0,6.0,-29.0,-22.0,21.0,0.16666666666666674
2020-09-26,RWA,5.0,-9.0,12.0,-17.0,-5.0,14.0,0.0
2020-09-27,RWA,-11.0,-24.0,7.0,-31.0,-18.0,18.0,0.125
2020-09-28,RWA,5.0,-12.0,15.0,-19.0,-20.0,17.0,0.0
2020-09-29,RWA,2.0,-14.0,10.0,-20.0,-22.0,16.0,-0.11111111111111116
2020-09-30,RWA,5.0,-11.0,1.0,-16.0,-24.0,11.0,-0.3529411764705882
2020-10-01,RWA,-2.0,-19.0,-15.0,-19.0,-26.0,10.0,-0.4444444444444444
