"date","Estado","Sigla","C6","C6_Flag","Residential","new_cases","new_deaths","total_cases_per_million","Policy_change","stayhome_growth_14","Isolamento_14","cases_growth","deaths_growth"
2021-01-28,"Santa Catarina","SC",NA,NA,3,2564,36,7854.88925,NA,0,NA,-13.0552729738895,56.5217391304348
2021-01-29,"Santa Catarina","SC",NA,NA,3,3428,34,7902.1557,NA,0,NA,33.6973478939158,-5.55555555555556
2021-01-30,"Santa Catarina","SC",NA,NA,3,2512,27,7936.79202,NA,0,NA,-26.7211201866978,-20.5882352941177
2021-01-31,"Santa Catarina","SC",NA,NA,5,1199,15,7953.32425,NA,0,NA,-52.2691082802548,-44.4444444444444
2021-02-01,"Santa Catarina","SC",NA,NA,3,1735,23,7977.24702,NA,-25,"Queda",44.7039199332777,53.3333333333333
2021-02-02,"Santa Catarina","SC",NA,NA,2,2802,53,8015.88197,NA,-50,"Queda",61.4985590778098,130.434782608696
2021-02-03,"Santa Catarina","SC",NA,NA,2,3185,29,8059.79785,NA,-66.6666666666667,"Queda",13.6688079942898,-45.2830188679245
2021-02-04,"Santa Catarina","SC",NA,NA,2,2891,21,8099.65995,NA,-60,"Queda",-9.23076923076923,-27.5862068965517
2021-02-05,"Santa Catarina","SC",NA,NA,0,3021,24,8141.31454,NA,-100,"Queda",4.49671393981321,14.2857142857143
2021-02-06,"Santa Catarina","SC",NA,NA,0,2723,20,8178.86021,NA,-100,"Queda",-9.86428334988414,-16.6666666666667
2021-02-07,"Santa Catarina","SC",NA,NA,2,1575,14,8200.57685,NA,-77.7777777777778,"Queda",-42.159383033419,-30
2021-02-08,"Santa Catarina","SC",NA,NA,1,1205,33,8217.1918,NA,-80,"Queda",-23.4920634920635,135.714285714286
2021-02-09,"Santa Catarina","SC",NA,NA,1,2785,44,8255.59235,NA,-75,"Queda",131.120331950207,33.3333333333333
2021-02-10,"Santa Catarina","SC",NA,NA,2,3096,25,8298.28106,NA,-50,"Queda",11.1669658886894,-43.1818181818182
2021-02-11,"Santa Catarina","SC",NA,NA,1,3350,24,8344.47202,NA,-66.6666666666667,"Queda",8.20413436692506,-4
2021-02-12,"Santa Catarina","SC",NA,NA,2,3361,36,8390.81465,NA,-33.3333333333333,"Queda",0.328358208955226,50
2021-02-13,"Santa Catarina","SC",NA,NA,1,2755,30,8428.80154,NA,-66.6666666666667,"Queda",-18.0303481106813,-16.6666666666667
2021-02-14,"Santa Catarina","SC",NA,NA,4,1865,11,8454.5168,NA,-20,"Queda",-32.3049001814882,-63.3333333333333
2021-02-15,"Santa Catarina","SC",NA,NA,4,2277,19,8485.91286,NA,33.3333333333333,NA,22.0911528150134,72.7272727272727
2021-02-16,"Santa Catarina","SC",NA,NA,4,3757,32,8537.71567,NA,100,NA,64.9978041282389,68.4210526315789
2021-02-17,"Santa Catarina","SC",NA,NA,2,3529,26,8586.37474,NA,0,NA,-6.06867181261644,-18.75
2021-02-18,"Santa Catarina","SC",NA,NA,1,4659,40,8650.61464,NA,-50,"Queda",32.0204023802777,53.8461538461539
2021-02-19,"Santa Catarina","SC",NA,NA,2,4482,47,8712.41401,NA,Inf,NA,-3.79909851899549,17.5
2021-02-20,"Santa Catarina","SC",NA,NA,2,4577,38,8775.52326,NA,Inf,NA,2.11958946898705,-19.1489361702128
2021-02-21,"Santa Catarina","SC",NA,NA,4,2539,32,8810.53187,NA,100,NA,-44.5269827397859,-15.7894736842105
2021-02-22,"Santa Catarina","SC",NA,NA,2,2856,27,8849.91138,NA,100,NA,12.4852304056715,-15.625
2021-02-23,"Santa Catarina","SC",NA,NA,3,6177,56,8935.08199,NA,200,NA,116.281512605042,107.407407407407
2021-02-24,"Santa Catarina","SC",NA,NA,4,4878,70,9002.34154,NA,100,NA,-21.0296260320544,25
2021-02-25,"Santa Catarina","SC",NA,NA,4,4754,51,9067.89133,NA,300,NA,-2.5420254202542,-27.1428571428571
2021-02-26,"Santa Catarina","SC",NA,NA,4,6050,77,9151.31082,NA,100,NA,27.2612536811107,50.9803921568627
2021-02-27,"Santa Catarina","SC",NA,NA,13,5112,72,9221.79684,NA,1200,NA,-15.504132231405,-6.4935064935065
2021-02-28,"Santa Catarina","SC",NA,NA,14,1792,44,9246.50555,NA,250,NA,-64.9452269170579,-38.8888888888889
2021-03-01,"Santa Catarina","SC",NA,NA,5,4974,80,9315.08878,NA,25,NA,177.566964285714,81.8181818181818
2021-03-02,"Santa Catarina","SC",NA,NA,4,5814,86,9395.25422,NA,0,NA,16.8878166465621,7.5
2021-03-03,"Santa Catarina","SC",NA,NA,5,7209,94,9494.6544,NA,150,NA,23.9938080495356,9.30232558139534
2021-03-04,"Santa Catarina","SC",NA,NA,4,5674,91,9572.88947,NA,300,NA,-21.2928284089333,-3.19148936170213
2021-03-05,"Santa Catarina","SC",NA,NA,4,5853,107,9653.59265,NA,100,NA,3.15474092351076,17.5824175824176
2021-03-06,"Santa Catarina","SC",NA,NA,10,5633,78,9731.2624,NA,400,NA,-3.75875619340509,-27.1028037383178
2021-03-07,"Santa Catarina","SC",NA,NA,11,1741,70,9755.26791,NA,175,NA,-69.0928457305166,-10.2564102564103
2021-03-08,"Santa Catarina","SC",NA,NA,3,1576,98,9776.99834,NA,50,NA,-9.47731188971855,40
2021-03-09,"Santa Catarina","SC",NA,NA,5,2986,108,9818.17034,NA,66.6666666666667,NA,89.4670050761421,10.2040816326531
2021-03-10,"Santa Catarina","SC",NA,NA,4,-110,107,9816.65362,NA,0,NA,-103.683858004019,-0.92592592592593
2021-03-11,"Santa Catarina","SC",NA,NA,4,5501,100,9892.5033,NA,0,NA,-5100.90909090909,-6.54205607476636
2021-03-12,"Santa Catarina","SC",NA,NA,4,6653,125,9984.23716,NA,0,NA,20.9416469732776,25
2021-03-13,"Santa Catarina","SC",NA,NA,11,4460,113,10045.73318,NA,-15.3846153846154,"Queda",-32.9625732752142,-9.6
2021-03-14,"Santa Catarina","SC",NA,NA,12,2401,80,10078.839,NA,-14.2857142857143,"Queda",-46.1659192825112,-29.2035398230088
2021-03-15,"Santa Catarina","SC",NA,NA,4,2341,96,10111.11752,NA,-20,"Queda",-2.49895876718034,20
2021-03-16,"Santa Catarina","SC",NA,NA,4,7547,167,10215.17816,NA,0,NA,222.383596753524,73.9583333333333
2021-03-17,"Santa Catarina","SC",NA,NA,6,5764,163,10294.65418,NA,20,NA,-23.6252815688353,-2.39520958083832
2021-03-18,"Santa Catarina","SC",NA,NA,5,5440,126,10369.66277,NA,25,NA,-5.62109646079112,-22.6993865030675
2021-03-19,"Santa Catarina","SC",NA,NA,5,4947,134,10437.87372,NA,25,NA,-9.0625,6.34920634920635
2021-03-20,"Santa Catarina","SC",NA,NA,8,4189,90,10495.63309,NA,-20,"Queda",-15.3224176268446,-32.8358208955224
2021-03-21,"Santa Catarina","SC",NA,NA,10,3103,68,10538.41833,NA,-9.09090909090909,"Queda",-25.9250417760802,-24.4444444444444
2021-03-22,"Santa Catarina","SC",NA,NA,5,3353,112,10584.65065,NA,66.6666666666667,NA,8.05671930389946,64.7058823529412
2021-03-23,"Santa Catarina","SC",NA,NA,6,6757,182,10677.8185,NA,20,NA,101.521025946913,62.5
2021-03-24,"Santa Catarina","SC",NA,NA,5,4302,88,10737.13596,NA,25,NA,-36.3326920230872,-51.6483516483516
2021-03-25,"Santa Catarina","SC",NA,NA,4,7486,187,10840.35551,NA,0,NA,74.0120874012087,112.5
2021-03-26,"Santa Catarina","SC",NA,NA,5,4165,210,10897.78396,NA,25,NA,-44.3628105797489,12.2994652406417
2021-03-27,"Santa Catarina","SC",NA,NA,8,3494,101,10945.96044,NA,-27.2727272727273,"Queda",-16.1104441776711,-51.9047619047619
2021-03-28,"Santa Catarina","SC",NA,NA,NA,1535,63,10967.12555,NA,NA,NA,-56.067544361763,-37.6237623762376
2021-03-29,"Santa Catarina","SC",NA,NA,NA,2685,112,11004.14726,NA,NA,NA,74.9185667752443,77.7777777777778
2021-03-30,"Santa Catarina","SC",NA,NA,NA,4922,158,11072.01349,NA,NA,NA,83.3147113594041,41.0714285714286
2020-01-01,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-02,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-03,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-04,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-05,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-06,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-07,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-08,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-09,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-10,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-11,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-12,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-13,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-14,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-15,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-16,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-17,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-18,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-19,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-20,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-21,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-22,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-23,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-24,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-25,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-26,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-27,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-28,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-29,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-30,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-01-31,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-01,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-02,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-03,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-04,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-05,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-06,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-07,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-08,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-09,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-10,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-11,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-12,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-13,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-14,"Sao Paulo","SP","Sem medida",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2020-02-15,"Sao Paulo","SP","Sem medida",NA,-1,NA,NA,NA,0,NA,NA,NA,NA
2020-02-16,"Sao Paulo","SP","Sem medida",NA,0,NA,NA,NA,0,NA,NA,NA,NA
2020-02-17,"Sao Paulo","SP","Sem medida",NA,-1,NA,NA,NA,0,NA,NA,NA,NA
2020-02-18,"Sao Paulo","SP","Sem medida",NA,-2,NA,NA,NA,0,NA,NA,NA,NA
2020-02-19,"Sao Paulo","SP","Sem medida",NA,-2,NA,NA,NA,0,NA,NA,NA,NA
2020-02-20,"Sao Paulo","SP","Sem medida",NA,-3,NA,NA,NA,0,NA,NA,NA,NA
2020-02-21,"Sao Paulo","SP","Sem medida",NA,-2,NA,NA,NA,0,NA,NA,NA,NA
2020-02-22,"Sao Paulo","SP","Sem medida",NA,1,NA,NA,NA,0,NA,NA,NA,NA
2020-02-23,"Sao Paulo","SP","Sem medida",NA,0,NA,NA,NA,0,NA,NA,NA,NA
2020-02-24,"Sao Paulo","SP","Sem medida",NA,10,NA,NA,NA,0,NA,NA,NA,NA
2020-02-25,"Sao Paulo","SP","Sem medida",NA,13,1,0,0.00216,0,NA,NA,NA,NA
2020-02-26,"Sao Paulo","SP","Sem medida",NA,6,0,0,0.00216,0,NA,NA,-100,NA
2020-02-27,"Sao Paulo","SP","Sem medida",NA,1,0,0,0.00216,0,NA,NA,NA,NA
2020-02-28,"Sao Paulo","SP","Sem medida",NA,0,1,0,0.00432,0,NA,NA,Inf,NA
2020-02-29,"Sao Paulo","SP","Sem medida",NA,3,0,0,0.00432,0,-400,"Queda",-100,NA
2020-03-01,"Sao Paulo","SP","Sem medida",NA,3,0,0,0.00432,0,Inf,"Voluntário",NA,NA
2020-03-02,"Sao Paulo","SP","Sem medida",NA,-1,0,0,0.00432,0,0,NA,NA,NA
2020-03-03,"Sao Paulo","SP","Sem medida",NA,0,0,0,0.00432,0,-100,"Queda",NA,NA
2020-03-04,"Sao Paulo","SP","Sem medida",NA,-2,1,0,0.00648,0,0,NA,Inf,NA
2020-03-05,"Sao Paulo","SP","Sem medida",NA,-2,3,0,0.01296,0,-33.3333333333333,"Queda",200,NA
2020-03-06,"Sao Paulo","SP","Sem medida",NA,-4,4,0,0.0216,0,100,"Voluntário",33.3333333333333,NA
2020-03-07,"Sao Paulo","SP","Sem medida",NA,-1,3,0,0.02808,0,-200,"Queda",-25,NA
2020-03-08,"Sao Paulo","SP","Sem medida",NA,0,3,0,0.03457,0,NA,NA,0,NA
2020-03-09,"Sao Paulo","SP","Sem medida",NA,-2,0,0,0.03457,0,-120,"Queda",-100,NA
2020-03-10,"Sao Paulo","SP","Sem medida",NA,-2,3,0,0.04105,0,-115.384615384615,"Queda",Inf,NA
2020-03-11,"Sao Paulo","SP","Sem medida",NA,-2,11,0,0.06481,0,-133.333333333333,"Queda",266.666666666667,NA
2020-03-12,"Sao Paulo","SP","Sem medida",NA,-2,16,0,0.09937,0,-300,"Queda",45.4545454545455,NA
2020-03-13,"Sao Paulo","SP","Sem medida",NA,-2,0,0,0.09937,0,-Inf,"Queda",-100,NA
2020-03-14,"Sao Paulo","SP","Sem medida",NA,1,19,0,0.14042,0,-66.6666666666667,"Queda",Inf,NA
2020-03-15,"Sao Paulo","SP","Sem medida",NA,2,0,0,0.14042,0,-33.3333333333333,"Queda",-100,NA
2020-03-16,"Sao Paulo","SP","Sem medida",NA,2,87,0,0.32837,0,-300,"Queda",Inf,NA
2020-03-17,"Sao Paulo","SP","Sem medida",NA,5,12,1,0.35429,0,Inf,"Voluntário",-86.2068965517241,Inf
2020-03-18,"Sao Paulo","SP","Sem medida",NA,7,76,2,0.51848,0,-450,"Queda",533.333333333333,100
2020-03-19,"Sao Paulo","SP","Sem medida",NA,10,46,2,0.61785,0,-600,"Queda",-39.4736842105263,0
2020-03-20,"Sao Paulo","SP","Recomendado ficar
em casa",0,13,110,4,0.85549,2,-425,"Queda",139.130434782609,100
2020-03-21,"Sao Paulo","SP","Recomendado ficar
em casa",0,16,0,6,0.85549,0,-1700,"Queda",-100,50
2020-03-22,"Sao Paulo","SP","Recomendado ficar
em casa",0,17,235,7,1.36317,0,Inf,"Voluntário",Inf,16.6666666666667
2020-03-23,"Sao Paulo","SP","Recomendado ficar
em casa",0,21,114,8,1.60944,0,-1150,"Queda",-51.4893617021277,14.2857142857143
2020-03-24,"Sao Paulo","SP","Recomendado ficar
em casa",1,24,65,10,1.74986,0,-1300,"Queda",-42.9824561403509,25
2020-03-25,"Sao Paulo","SP","Recomendado ficar
em casa",1,24,52,8,1.8622,0,-1300,"Queda",-20,-20
2020-03-26,"Sao Paulo","SP","Recomendado ficar
em casa",1,24,190,10,2.27266,0,-1300,"Queda",265.384615384615,25
2020-03-27,"Sao Paulo","SP","Recomendado ficar
em casa",1,24,171,10,2.64208,0,-1300,"Queda",-10,0
2020-03-28,"Sao Paulo","SP","Recomendado ficar
em casa",1,20,183,16,3.03742,0,1900,"Voluntário",7.01754385964912,60
2020-03-29,"Sao Paulo","SP","Recomendado ficar
em casa",1,17,45,14,3.13463,0,750,"Voluntário",-75.4098360655738,-12.5
2020-03-30,"Sao Paulo","SP","Recomendado ficar
em casa",1,22,66,15,3.27721,0,1000,"Voluntário",46.6666666666667,7.14285714285714
2020-03-31,"Sao Paulo","SP","Recomendado ficar
em casa",1,22,822,23,5.053,0,340,"Voluntário",1145.45454545455,53.3333333333333
2020-04-01,"Sao Paulo","SP","Recomendado ficar
em casa",1,22,642,28,6.43993,0,214.285714285714,"Voluntário",-21.8978102189781,21.7391304347826
2020-04-02,"Sao Paulo","SP","Recomendado ficar
em casa",1,22,525,24,7.5741,0,120,"Voluntário",-18.2242990654206,-14.2857142857143
2020-04-03,"Sao Paulo","SP",NA,NA,23,542,31,8.745,NA,76.9230769230769,NA,3.23809523809524,29.1666666666667
2020-04-04,"Sao Paulo","SP","Recomendado ficar
em casa",1,18,418,41,9.64801,NA,12.5,NA,-22.8782287822878,32.258064516129
2020-04-05,"Sao Paulo","SP","Recomendado ficar
em casa",1,15,154,15,9.9807,0,-11.7647058823529,"Queda",-63.1578947368421,-63.4146341463415
2020-04-06,"Sao Paulo","SP","Recomendado ficar
em casa",1,21,246,29,10.51214,0,0,NA,59.7402597402597,93.3333333333333
2020-04-07,"Sao Paulo","SP","Recomendado ficar
em casa",1,20,816,67,12.27497,0,-16.6666666666667,"Queda",231.707317073171,131.034482758621
2020-04-08,"Sao Paulo","SP","Recomendado ficar
em casa",1,20,1026,57,14.49146,0,-16.6666666666667,"Queda",25.7352941176471,-14.9253731343284
2020-04-09,"Sao Paulo","SP","Recomendado ficar
em casa",1,18,772,68,16.15923,0,-25,"Queda",-24.7563352826511,19.2982456140351
2020-04-10,"Sao Paulo","SP","Recomendado ficar
em casa",1,30,736,44,17.74923,0,25,"Voluntário",-4.66321243523317,-35.2941176470588
2020-04-11,"Sao Paulo","SP","Recomendado ficar
em casa",1,18,203,20,18.18778,0,-10,"Queda",-72.4184782608696,-54.5454545454545
2020-04-12,"Sao Paulo","SP","Recomendado ficar
em casa",1,13,336,28,18.91364,0,-23.5294117647059,"Queda",65.5172413793103,40
2020-04-13,"Sao Paulo","SP","Recomendado ficar
em casa",1,20,140,20,19.21609,0,-9.09090909090909,"Queda",-58.3333333333333,-28.5714285714286
2020-04-14,"Sao Paulo","SP","Recomendado ficar
em casa",1,21,476,87,20.2444,0,-4.54545454545454,"Queda",240,335
2020-04-15,"Sao Paulo","SP","Recomendado ficar
em casa",1,21,1672,83,23.85647,0,-4.54545454545454,"Queda",251.260504201681,-4.59770114942529
2020-04-16,"Sao Paulo","SP","Recomendado ficar
em casa",1,20,525,75,24.99064,0,-9.09090909090909,"Queda",-68.6004784688995,-9.63855421686747
2020-04-17,"Sao Paulo","SP","Recomendado ficar
em casa",1,21,1273,75,27.74073,0,-8.69565217391305,"Queda",142.47619047619,0
2020-04-18,"Sao Paulo","SP","Recomendado ficar
em casa",1,16,1053,63,30.01555,0,-11.1111111111111,"Queda",-17.2820109976434,-16
2020-04-19,"Sao Paulo","SP","Recomendado ficar
em casa",1,14,373,24,30.82136,0,-6.66666666666667,"Queda",-64.5773979107312,-61.9047619047619
2020-04-20,"Sao Paulo","SP","Recomendado ficar
em casa",1,21,313,22,31.49754,0,0,NA,-16.0857908847185,-8.33333333333334
2020-04-21,"Sao Paulo","SP","Recomendado ficar
em casa",1,26,805,56,33.2366,0,30,"Voluntário",157.188498402556,154.545454545455
2020-04-22,"Sao Paulo","SP","Recomendado ficar
em casa",1,19,529,41,34.37941,0,-5,"Queda",-34.2857142857143,-26.7857142857143
2020-04-23,"Sao Paulo","SP","Recomendado ficar
em casa",1,19,826,211,36.16384,0,5.55555555555556,"Voluntário",56.1436672967864,414.634146341463
2020-04-24,"Sao Paulo","SP","Recomendado ficar
em casa",1,20,1086,167,38.50995,0,-33.3333333333333,"Queda",31.4769975786925,-20.8530805687204
2020-04-25,"Sao Paulo","SP","Recomendado ficar
em casa",1,16,2178,155,43.21514,0,-11.1111111111111,"Queda",100.552486187845,-7.18562874251497
2020-04-26,"Sao Paulo","SP","Recomendado ficar
em casa",1,13,711,33,44.75113,0,0,NA,-67.3553719008264,-78.7096774193548
2020-04-27,"Sao Paulo","SP","Recomendado ficar
em casa",1,19,981,125,46.87041,0,-5,"Queda",37.9746835443038,278.787878787879
2020-04-28,"Sao Paulo","SP","Recomendado ficar
em casa",1,16,2345,224,51.93637,0,-23.8095238095238,"Queda",139.041794087666,79.2
2020-04-29,"Sao Paulo","SP","Recomendado ficar
em casa",1,19,2117,198,56.50978,0,-9.52380952380952,"Queda",-9.72281449893391,-11.6071428571429
2020-04-30,"Sao Paulo","SP","Recomendado ficar
em casa",1,16,2540,128,61.997,0,-20,"Queda",19.9811053377421,-35.3535353535353
2020-05-01,"Sao Paulo","SP","Recomendado ficar
em casa",1,27,1676,136,65.61771,0,28.5714285714286,"Voluntário",-34.0157480314961,6.25
2020-05-02,"Sao Paulo","SP","Recomendado ficar
em casa",1,16,800,75,67.34597,0,0,NA,-52.2673031026253,-44.8529411764706
2020-05-03,"Sao Paulo","SP","Recomendado ficar
em casa",1,13,598,41,68.63784,0,-7.14285714285714,"Queda",-25.25,-45.3333333333333
2020-05-04,"Sao Paulo","SP","Recomendado ficar
em casa",1,18,415,27,69.53438,0,-14.2857142857143,"Queda",-30.6020066889632,-34.1463414634146
2020-05-05,"Sao Paulo","SP","Recomendado ficar
em casa",1,18,1866,197,73.56554,0,-30.7692307692308,"Queda",349.638554216867,629.62962962963
2020-05-06,"Sao Paulo","SP","Recomendado ficar
em casa",1,19,3800,194,81.77478,0,0,NA,103.644158628081,-1.52284263959391
2020-05-07,"Sao Paulo","SP","Recomendado ficar
em casa",1,19,2075,161,86.25745,0,0,NA,-45.3947368421053,-17.0103092783505
2020-05-08,"Sao Paulo","SP","Recomendado ficar
em casa",1,18,1902,210,90.36639,0,-10,"Queda",-8.33734939759037,30.4347826086957
2020-05-09,"Sao Paulo","SP","Recomendado ficar
em casa",1,15,2581,192,95.94219,0,-6.25,"Queda",35.6992639327024,-8.57142857142857
2020-05-10,"Sao Paulo","SP","Recomendado ficar
em casa",1,10,1033,101,98.17381,0,-23.0769230769231,"Queda",-59.9767531964355,-47.3958333333333
2020-05-11,"Sao Paulo","SP","Recomendado ficar
em casa",1,19,687,34,99.65795,0,0,NA,-33.4946757018393,-66.3366336633663
2020-05-12,"Sao Paulo","SP","Recomendado ficar
em casa",1,18,1588,206,103.08855,0,12.5,"Voluntário",131.149927219796,505.882352941176
2020-05-13,"Sao Paulo","SP","Recomendado ficar
em casa",1,19,3378,169,110.38612,0,0,NA,112.72040302267,-17.9611650485437
2020-05-14,"Sao Paulo","SP","Recomendado ficar
em casa",1,18,3189,197,117.2754,0,12.5,"Voluntário",-5.59502664298401,16.5680473372781
2020-05-15,"Sao Paulo","SP","Recomendado ficar
em casa",1,20,4092,186,126.11545,0,-25.9259259259259,"Queda",28.3160865475071,-5.58375634517766
2020-05-16,"Sao Paulo","SP","Recomendado ficar
em casa",1,15,2805,187,132.17516,0,-6.25,"Queda",-31.4516129032258,0.53763440860215
2020-05-17,"Sao Paulo","SP","Recomendado ficar
em casa",1,13,1162,94,134.68546,0,0,NA,-58.5739750445633,-49.7326203208556
2020-05-18,"Sao Paulo","SP","Recomendado ficar
em casa",1,18,721,41,136.24305,0,0,NA,-37.9518072289157,-56.3829787234042
2020-05-19,"Sao Paulo","SP","Recomendado ficar
em casa",1,18,2929,324,142.57064,0,0,NA,306.24133148405,690.243902439024
