"date","Estado","Sigla","C6_Flag","name","Measure"
2020-08-04,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-04,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-04,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-05,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-05,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-05,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-05,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-05,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-06,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-06,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-06,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-06,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-06,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-07,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-07,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-07,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-07,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-07,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-08,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-08,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-08,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-08,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-08,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-09,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-09,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-09,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-09,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-09,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-10,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-10,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-10,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-10,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-10,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-11,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-11,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-11,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-11,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-11,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-12,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-12,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-12,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-12,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-12,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-13,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-13,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-13,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-13,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-13,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-14,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-14,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-14,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-14,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-14,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-15,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-15,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-15,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-15,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-15,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-16,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-16,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-16,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-16,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-16,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-17,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-17,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-17,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-17,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-17,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-18,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-18,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-18,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-18,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-18,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-19,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-19,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-19,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-19,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-19,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-20,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-20,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-20,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-20,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-20,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-21,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-21,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-21,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-21,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-21,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-22,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-22,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-22,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-22,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-22,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-23,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-23,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-23,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-23,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-23,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-24,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-24,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-24,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-24,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-24,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-25,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-25,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-25,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-25,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-25,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-26,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-26,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-26,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-26,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-26,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-27,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-27,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-27,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-27,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-27,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-28,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-28,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-28,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-28,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-28,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-29,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-29,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-29,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-29,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-29,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-30,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-30,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-30,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-30,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-30,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-08-31,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-08-31,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-08-31,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-08-31,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-08-31,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-01,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-01,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-01,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-01,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-01,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-02,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-02,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-02,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-02,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-02,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-03,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-03,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-03,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-03,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-03,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-04,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-04,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-04,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-04,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-04,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-05,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-05,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-05,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-05,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-05,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-06,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-06,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-06,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-06,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-06,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-07,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-07,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-07,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-07,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-07,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-08,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-08,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-08,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-08,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-08,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-09,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-09,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-09,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-09,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-09,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-10,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-10,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-10,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-10,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-10,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-11,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-11,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-11,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-11,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-11,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-12,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-12,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-12,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-12,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-12,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-13,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-13,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-13,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-13,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-13,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-14,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-14,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-14,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-14,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-14,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-15,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-15,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-15,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-15,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-15,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-16,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-16,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-16,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-16,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-16,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-17,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-17,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-17,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-17,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-17,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-18,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-18,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-18,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-18,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-18,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-19,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-19,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-19,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-19,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-19,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-20,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-20,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-20,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-20,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-20,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-21,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-21,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-21,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-21,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-21,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-22,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-22,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-22,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-22,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-22,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-23,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-23,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-23,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-23,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-23,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-24,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-24,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-24,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-24,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-24,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-25,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-25,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-25,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-25,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-25,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-26,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-26,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-26,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-26,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-26,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-27,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-27,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-27,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-27,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-27,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-28,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-28,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-28,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-28,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-28,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-29,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-29,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-29,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-29,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-29,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-09-30,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-09-30,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-09-30,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-09-30,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-09-30,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-10-01,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-10-01,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
2020-10-01,"Mato Grosso do Sul","MS","1","Algumas exceções
podem sair",1
2020-10-01,"Mato Grosso do Sul","MS","1","Dados indisponíveis",NA
2020-10-01,"Mato Grosso do Sul","MS","1","Sem exceções
para sair",NA
2020-10-02,"Mato Grosso do Sul","MS","1","Sem medida",NA
2020-10-02,"Mato Grosso do Sul","MS","1","Recomendado ficar
em casa",NA
