date,Sigla,new_cases,new_deaths,Populacao,total_cases_per_million
2020-09-12,ES,540,6,4064052,2936.82266
2020-09-13,ES,194,8,4064052,2941.59622
2020-09-14,ES,704,13,4064052,2958.91883
2020-09-15,ES,722,17,4064052,2976.68435
2020-09-16,ES,736,12,4064052,2994.79436
2020-09-17,ES,761,11,4064052,3013.51951
2020-09-18,ES,802,5,4064052,3033.25351
2020-09-19,ES,447,4,4064052,3044.25239
2020-09-20,ES,571,14,4064052,3058.3024
2020-09-21,ES,894,10,4064052,3080.30015
2020-09-22,ES,686,12,4064052,3097.17986
2020-09-23,ES,735,8,4064052,3115.26526
2020-09-24,ES,762,7,4064052,3134.01502
2020-09-25,ES,897,26,4064052,3156.08659
2020-09-26,ES,457,7,4064052,3167.33152
2020-09-27,ES,470,12,4064052,3178.89633
2020-09-28,ES,604,20,4064052,3193.75835
2020-09-29,ES,918,14,4064052,3216.34664
2020-09-30,ES,776,7,4064052,3235.44089
2020-10-01,ES,860,6,4064052,3256.60203
2020-10-02,ES,675,13,4064052,3273.21107
2020-10-03,ES,719,8,4064052,3290.90277
2020-10-04,ES,552,8,4064052,3304.48528
2020-10-05,ES,705,14,4064052,3321.8325
2020-10-06,ES,849,10,4064052,3342.72298
2020-10-07,ES,740,13,4064052,3360.93141
2020-10-08,ES,740,11,4064052,3379.13983
2020-10-09,ES,769,12,4064052,3398.06184
2020-10-10,ES,363,6,4064052,3406.99381
2020-10-11,ES,471,4,4064052,3418.58323
2020-10-12,ES,822,9,4064052,3438.80935
2020-10-13,ES,946,21,4064052,3462.08661
2020-10-14,ES,847,9,4064052,3482.92788
2020-10-15,ES,871,5,4064052,3504.35969
2020-10-16,ES,674,10,4064052,3520.94412
2020-10-17,ES,861,5,4064052,3542.12987
2020-10-18,ES,461,4,4064052,3553.47323
2020-10-19,ES,1000,15,4064052,3578.07922
2020-10-20,ES,818,12,4064052,3598.20691
2020-10-21,ES,1162,15,4064052,3626.79907
2020-10-22,ES,660,12,4064052,3643.03902
2020-10-23,ES,1094,6,4064052,3669.95796
2020-10-24,ES,505,7,4064052,3682.38399
2020-10-25,ES,663,7,4064052,3698.69775
2020-10-26,ES,959,12,4064052,3722.29489
2020-10-27,ES,940,18,4064052,3745.42452
2020-10-28,ES,788,9,4064052,3764.81403
2020-10-29,ES,1127,15,4064052,3792.54498
2020-10-30,ES,605,6,4064052,3807.4316
2020-10-31,ES,985,8,4064052,3831.66849
2020-11-01,ES,297,7,4064052,3838.97647
2020-11-02,ES,663,1,4064052,3855.29024
2020-11-03,ES,1069,13,4064052,3881.59403
2020-11-04,ES,1018,8,4064052,3906.64293
2020-11-05,ES,1045,12,4064052,3932.35618
2020-11-06,ES,1077,14,4064052,3958.85683
2020-11-07,ES,318,9,4064052,3966.68153
2020-11-08,ES,1220,7,4064052,3996.70083
2020-11-09,ES,644,12,4064052,4012.54708
2020-11-10,ES,1587,15,4064052,4051.59678
2020-11-11,ES,1029,16,4064052,4076.91634
2020-11-12,ES,1311,13,4064052,4109.17478
2020-11-13,ES,1359,11,4064052,4142.61432
2020-11-14,ES,481,5,4064052,4154.4498
2020-11-15,ES,1089,11,4064052,4181.24571
2020-11-16,ES,1309,21,4064052,4213.45495
2020-11-17,ES,1687,7,4064052,4254.96524
2020-11-18,ES,1314,21,4064052,4287.29751
2020-11-19,ES,1062,24,4064052,4313.42906
2020-11-20,ES,1603,19,4064052,4352.87245
2020-11-21,ES,583,13,4064052,4367.21774
2020-11-22,ES,673,14,4064052,4383.77757
2020-11-23,ES,1358,21,4064052,4417.1925
2020-11-24,ES,1789,23,4064052,4461.2126
2020-11-25,ES,1549,14,4064052,4499.32727
2020-11-26,ES,1946,21,4064052,4547.21052
2020-11-27,ES,1773,17,4064052,4590.83693
2020-11-28,ES,1768,21,4064052,4634.34031
2020-11-29,ES,587,7,4064052,4648.78402
2020-11-30,ES,1072,27,4064052,4675.16164
2020-12-01,ES,1972,17,4064052,4723.68464
2020-12-02,ES,1852,26,4064052,4769.25492
2020-12-03,ES,1612,27,4064052,4808.91977
2020-12-04,ES,1667,24,4064052,4849.93794
2020-12-05,ES,1843,12,4064052,4895.28677
2020-12-06,ES,1310,12,4064052,4927.52061
2020-12-07,ES,1890,34,4064052,4974.02592
2020-12-08,ES,2418,24,4064052,5033.52319
2020-12-09,ES,2419,30,4064052,5093.04507
2020-12-10,ES,1524,29,4064052,5130.54459
2020-12-11,ES,2076,29,4064052,5181.62661
2020-12-12,ES,1720,17,4064052,5223.94891
2020-12-13,ES,820,11,4064052,5244.12581
2020-12-14,ES,2414,38,4064052,5303.52466
2020-12-15,ES,2400,21,4064052,5362.57902
2020-12-16,ES,2989,33,4064052,5436.12631
2020-12-17,ES,2292,33,4064052,5492.52323
2020-12-18,ES,2139,31,4064052,5545.15543
2020-12-19,ES,1887,20,4064052,5591.58692
2020-12-20,ES,1496,12,4064052,5628.39747
2020-12-21,ES,1679,37,4064052,5669.71092
2020-12-22,ES,2340,43,4064052,5727.28892
2020-12-23,ES,1734,27,4064052,5769.9557
2020-12-24,ES,1744,32,4064052,5812.86854
2020-12-25,ES,740,17,4064052,5831.07696
2020-12-26,ES,1448,13,4064052,5866.70643
2020-12-27,ES,610,13,4064052,5881.71608
2020-12-28,ES,3517,55,4064052,5968.25533
2020-12-29,ES,1698,35,4064052,6010.03629
2020-12-30,ES,2676,35,4064052,6075.8819
2020-12-31,ES,1324,15,4064052,6108.46023
2021-01-01,ES,1020,12,4064052,6133.55833
2021-01-02,ES,973,22,4064052,6157.49995
2021-01-03,ES,1405,9,4064052,6192.07136
2021-01-04,ES,1466,52,4064052,6228.14373
2021-01-05,ES,2496,26,4064052,6289.56027
2021-01-06,ES,1684,29,4064052,6330.99675
2021-01-07,ES,1646,34,4064052,6371.4982
2021-01-08,ES,2029,22,4064052,6421.42374
2021-01-09,ES,1187,20,4064052,6450.63105
2021-01-10,ES,1347,14,4064052,6483.77531
2021-01-11,ES,2052,32,4064052,6534.26679
2021-01-12,ES,1895,31,4064052,6580.89513
2021-01-13,ES,1772,35,4064052,6624.49693
2021-01-14,ES,1818,31,4064052,6669.23061
2021-01-15,ES,1990,24,4064052,6718.19652
2021-01-16,ES,1478,19,4064052,6754.56416
2021-01-17,ES,995,13,4064052,6779.04712
2021-01-18,ES,1853,30,4064052,6824.64201
2021-01-19,ES,1682,29,4064052,6866.02927
2021-01-20,ES,1387,25,4064052,6900.15777
2021-01-21,ES,1618,25,4064052,6939.97026
2021-01-22,ES,1952,19,4064052,6988.00114
2021-01-23,ES,858,24,4064052,7009.11307
2021-01-24,ES,800,10,4064052,7028.79786
2021-01-25,ES,1551,48,4064052,7066.96174
2021-01-26,ES,1155,31,4064052,7095.38165
2021-01-27,ES,1246,30,4064052,7126.04071
2021-01-28,ES,1169,19,4064052,7154.80511
2021-01-29,ES,1613,24,4064052,7194.49456
2021-01-30,ES,642,20,4064052,7210.2916
2021-01-31,ES,1099,18,4064052,7237.33358
2021-02-01,ES,1230,30,4064052,7267.59894
2021-02-02,ES,1282,25,4064052,7299.14381
2021-02-03,ES,1120,16,4064052,7326.70251
2021-02-04,ES,1463,23,4064052,7362.70107
2021-02-05,ES,1505,25,4064052,7399.73307
2021-02-06,ES,1132,9,4064052,7427.58705
2021-02-07,ES,993,9,4064052,7452.02079
2021-02-08,ES,886,24,4064052,7473.82169
2021-02-09,ES,1119,24,4064052,7501.35579
2021-02-10,ES,1570,26,4064052,7539.98719
2021-02-11,ES,1534,24,4064052,7577.73277
2021-02-12,ES,1436,22,4064052,7613.06696
2021-02-13,ES,776,21,4064052,7632.1612
2021-02-14,ES,588,5,4064052,7646.62952
2021-02-15,ES,515,23,4064052,7659.3016
2021-02-16,ES,407,12,4064052,7669.31624
2021-02-17,ES,929,33,4064052,7692.1752
2021-02-18,ES,1062,25,4064052,7718.30675
2021-02-19,ES,1634,23,4064052,7758.51293
2021-02-20,ES,1254,7,4064052,7789.36884
2021-02-21,ES,1175,12,4064052,7818.28087
2021-02-22,ES,1073,22,4064052,7844.68309
2021-02-23,ES,1371,25,4064052,7878.41789
2021-02-24,ES,1447,17,4064052,7914.02275
2021-02-25,ES,1413,22,4064052,7948.79101
2021-02-26,ES,1183,26,4064052,7977.89989
2021-02-27,ES,1089,9,4064052,8004.69581
2021-02-28,ES,990,8,4064052,8029.05573
2021-03-01,ES,1210,27,4064052,8058.82897
2021-03-02,ES,1086,25,4064052,8085.55107
2021-03-03,ES,1041,19,4064052,8111.1659
2021-03-04,ES,1686,23,4064052,8152.65159
2021-03-05,ES,1562,27,4064052,8191.08614
2021-03-06,ES,1324,12,4064052,8223.66446
2021-03-07,ES,673,14,4064052,8240.22429
2021-03-08,ES,1331,24,4064052,8272.97485
2021-03-09,ES,1364,34,4064052,8306.53742
2021-03-10,ES,1472,32,4064052,8342.75743
2021-03-11,ES,1882,18,4064052,8389.06589
2021-03-12,ES,1510,31,4064052,8426.22092
2021-03-13,ES,1345,17,4064052,8459.31597
2021-03-14,ES,974,12,4064052,8483.2822
2021-03-15,ES,1779,26,4064052,8527.05625
2021-03-16,ES,2426,37,4064052,8586.75037
2021-03-17,ES,2146,36,4064052,8639.55481
2021-03-18,ES,2261,30,4064052,8695.18894
2021-03-19,ES,2105,39,4064052,8746.98454
2021-03-20,ES,2281,19,4064052,8803.11079
2021-03-21,ES,1642,21,4064052,8843.51381
2021-03-22,ES,2312,53,4064052,8900.40285
2021-03-23,ES,2136,72,4064052,8952.96123
2021-03-24,ES,2267,57,4064052,9008.743
2021-03-25,ES,2492,51,4064052,9070.06111
2021-03-26,ES,1726,60,4064052,9112.53104
2021-03-27,ES,2327,28,4064052,9169.78917
2021-03-28,ES,1550,29,4064052,9207.92844
2021-03-29,ES,1865,89,4064052,9253.8186
2021-03-30,ES,3532,72,4064052,9340.72694
2021-03-31,ES,2868,61,4064052,9411.2969
2020-03-12,GO,3,0,7113540,0.04217
2020-03-13,GO,0,0,7113540,0.04217
2020-03-14,GO,1,0,7113540,0.05623
2020-03-15,GO,0,0,7113540,0.05623
2020-03-16,GO,5,0,7113540,0.12652
2020-03-17,GO,1,0,7113540,0.14058
2020-03-18,GO,2,0,7113540,0.16869
2020-03-19,GO,3,0,7113540,0.21087
2020-03-20,GO,3,0,7113540,0.25304
2020-03-21,GO,1,0,7113540,0.2671
2020-03-22,GO,2,0,7113540,0.29521
2020-03-23,GO,2,0,7113540,0.32333
2020-03-24,GO,6,0,7113540,0.40767
2020-03-25,GO,6,0,7113540,0.49202
2020-03-26,GO,3,1,7113540,0.53419
2020-03-27,GO,11,0,7113540,0.68883
2020-03-28,GO,7,0,7113540,0.78723
2020-03-29,GO,0,0,7113540,0.78723
2020-03-30,GO,4,0,7113540,0.84346
2020-03-31,GO,5,0,7113540,0.91375
2020-04-01,GO,8,0,7113540,1.02621
2020-04-02,GO,0,0,7113540,1.02621
2020-04-03,GO,15,1,7113540,1.23708
2020-04-04,GO,15,0,7113540,1.44794
2020-04-05,GO,12,1,7113540,1.61664
2020-04-06,GO,4,2,7113540,1.67287
2020-04-07,GO,14,0,7113540,1.86967
2020-04-08,GO,26,2,7113540,2.23517
2020-04-09,GO,20,0,7113540,2.51633
2020-04-10,GO,12,1,7113540,2.68502
2020-04-11,GO,18,2,7113540,2.93806
2020-04-12,GO,20,4,7113540,3.21921
2020-04-13,GO,4,1,7113540,3.27544
2020-04-14,GO,51,0,7113540,3.99239
2020-04-15,GO,20,0,7113540,4.27354
2020-04-16,GO,14,1,7113540,4.47035
2020-04-17,GO,17,0,7113540,4.70933
2020-04-18,GO,43,2,7113540,5.31381
2020-04-19,GO,15,0,7113540,5.52468
2020-04-20,GO,10,1,7113540,5.66525
2020-04-21,GO,18,0,7113540,5.91829
2020-04-22,GO,17,2,7113540,6.15727
2020-04-23,GO,15,2,7113540,6.36814
2020-04-24,GO,33,1,7113540,6.83204
2020-04-25,GO,20,1,7113540,7.1132
2020-04-26,GO,67,0,7113540,8.05506
2020-04-27,GO,43,1,7113540,8.65954
2020-04-28,GO,45,1,7113540,9.29214
2020-04-29,GO,44,0,7113540,9.91068
2020-04-30,GO,76,2,7113540,10.97906
2020-05-01,GO,27,0,7113540,11.35862
2020-05-02,GO,17,1,7113540,11.5976
2020-05-03,GO,25,0,7113540,11.94904
2020-05-04,GO,11,0,7113540,12.10368
2020-05-05,GO,61,8,7113540,12.9612
2020-05-06,GO,102,7,7113540,14.39508
2020-05-07,GO,3,-1,7113540,14.43726
2020-05-08,GO,26,5,7113540,14.80276
2020-05-09,GO,16,-2,7113540,15.02768
2020-05-10,GO,24,0,7113540,15.36506
2020-05-11,GO,7,2,7113540,15.46347
2020-05-12,GO,15,3,7113540,15.67433
2020-05-13,GO,110,9,7113540,17.22068
2020-05-14,GO,235,6,7113540,20.52424
2020-05-15,GO,145,0,7113540,22.56261
2020-05-16,GO,47,2,7113540,23.22332
2020-05-17,GO,40,1,7113540,23.78563
2020-05-18,GO,89,3,7113540,25.03676
2020-05-19,GO,99,0,7113540,26.42847
2020-05-20,GO,169,5,7113540,28.80422
2020-05-21,GO,106,7,7113540,30.29434
2020-05-22,GO,189,10,7113540,32.95125
2020-05-23,GO,91,0,7113540,34.2305
2020-05-24,GO,53,0,7113540,34.97555
2020-05-25,GO,27,1,7113540,35.35511
2020-05-26,GO,191,8,7113540,38.04013
2020-05-27,GO,200,4,7113540,40.85167
2020-05-28,GO,195,7,7113540,43.59292
2020-05-29,GO,420,4,7113540,49.49716
2020-05-30,GO,88,5,7113540,50.73423
2020-05-31,GO,117,0,7113540,52.37898
2020-06-01,GO,291,3,7113540,56.46977
2020-06-02,GO,469,28,7113540,63.06284
2020-06-03,GO,215,4,7113540,66.08524
2020-06-04,GO,401,5,7113540,71.72238
2020-06-05,GO,503,3,7113540,78.7934
2020-06-06,GO,165,5,7113540,81.11292
2020-06-07,GO,87,1,7113540,82.33594
2020-06-08,GO,445,0,7113540,88.59162
2020-06-09,GO,634,11,7113540,97.5042
2020-06-10,GO,444,5,7113540,103.74581
2020-06-11,GO,394,5,7113540,109.28455
2020-06-12,GO,152,12,7113540,111.42132
2020-06-13,GO,15,5,7113540,111.63218
2020-06-14,GO,19,5,7113540,111.89928
2020-06-15,GO,2481,22,7113540,146.77643
2020-06-16,GO,1395,11,7113540,166.38692
2020-06-17,GO,940,6,7113540,179.60115
2020-06-18,GO,889,20,7113540,192.09845
2020-06-19,GO,875,14,7113540,204.39893
2020-06-20,GO,910,6,7113540,217.19144
2020-06-21,GO,454,11,7113540,223.57364
2020-06-22,GO,1181,18,7113540,240.17578
2020-06-23,GO,929,31,7113540,253.23538
2020-06-24,GO,1266,20,7113540,271.03243
2020-06-25,GO,1097,9,7113540,286.45372
2020-06-26,GO,1064,41,7113540,301.41111
2020-06-27,GO,424,9,7113540,307.37158
2020-06-28,GO,300,2,7113540,311.58889
2020-06-29,GO,1214,31,7113540,328.65493
2020-06-30,GO,1531,24,7113540,350.17727
2020-07-01,GO,1235,30,7113540,367.53853
2020-07-02,GO,173,51,7113540,369.97051
2020-07-03,GO,1184,30,7113540,386.61482
2020-07-04,GO,1024,19,7113540,401.00991
2020-07-05,GO,0,0,7113540,401.00991
2020-07-06,GO,1661,33,7113540,424.35974
2020-07-07,GO,1814,72,7113540,449.86041
2020-07-08,GO,1366,22,7113540,469.06322
2020-07-09,GO,1260,47,7113540,486.77592
2020-07-10,GO,1079,40,7113540,501.94418
2020-07-11,GO,567,12,7113540,509.91489
2020-07-12,GO,283,4,7113540,513.89322
2020-07-13,GO,777,29,7113540,524.81606
2020-07-14,GO,966,30,7113540,538.39579
2020-07-15,GO,1175,49,7113540,554.91359
2020-07-16,GO,1070,59,7113540,569.95532
2020-07-17,GO,174,33,7113540,572.40136
2020-07-18,GO,50,35,7113540,573.10425
2020-07-19,GO,14,20,7113540,573.30106
2020-07-20,GO,651,39,7113540,582.45262
2020-07-21,GO,3821,33,7113540,636.16708
2020-07-22,GO,3428,59,7113540,684.35687
2020-07-23,GO,2741,58,7113540,722.88903
2020-07-24,GO,2731,58,7113540,761.2806
2020-07-25,GO,1413,27,7113540,781.14413
2020-07-26,GO,683,15,7113540,790.74554
2020-07-27,GO,2793,62,7113540,830.00869
2020-07-28,GO,2570,44,7113540,866.13697
2020-07-29,GO,2637,53,7113540,903.20712
2020-07-30,GO,2649,52,7113540,940.44597
2020-07-31,GO,2350,71,7113540,973.48156
2020-08-01,GO,571,14,7113540,981.5085
2020-08-02,GO,356,10,7113540,986.51304
2020-08-03,GO,76,15,7113540,987.58143
2020-08-04,GO,4758,101,7113540,1054.46796
2020-08-05,GO,3393,71,7113540,1102.16573
2020-08-06,GO,3316,36,7113540,1148.78106
2020-08-07,GO,2456,50,7113540,1183.30676
2020-08-08,GO,788,43,7113540,1194.38423
2020-08-09,GO,191,3,7113540,1197.06925
2020-08-10,GO,3419,52,7113540,1245.13252
2020-08-11,GO,3276,50,7113540,1291.18554
2020-08-12,GO,3328,60,7113540,1337.96956
2020-08-13,GO,3245,56,7113540,1383.58679
2020-08-14,GO,2475,48,7113540,1418.3796
2020-08-15,GO,393,28,7113540,1423.90427
2020-08-16,GO,629,16,7113540,1432.74657
2020-08-17,GO,2669,48,7113540,1470.26656
2020-08-18,GO,3322,86,7113540,1516.96624
2020-08-19,GO,2794,52,7113540,1556.24345
2020-08-20,GO,1281,109,7113540,1574.25136
2020-08-21,GO,2720,63,7113540,1612.4883
2020-08-22,GO,1353,47,7113540,1631.50836
2020-08-23,GO,606,8,7113540,1640.02733
2020-08-24,GO,3559,61,7113540,1690.05868
2020-08-25,GO,3083,58,7113540,1733.39856
2020-08-26,GO,3114,71,7113540,1777.17423
2020-08-27,GO,1821,54,7113540,1802.7733
2020-08-28,GO,1967,57,7113540,1830.4248
2020-08-29,GO,333,22,7113540,1835.10601
2020-08-30,GO,436,23,7113540,1841.23517
2020-08-31,GO,2819,70,7113540,1880.86382
2020-09-01,GO,2945,83,7113540,1922.26374
2020-09-02,GO,3451,81,7113540,1970.77686
2020-09-03,GO,3601,62,7113540,2021.39863
2020-09-04,GO,2648,55,7113540,2058.62341
2020-09-05,GO,1044,10,7113540,2073.29965
2020-09-06,GO,232,16,7113540,2076.56104
2020-09-07,GO,216,15,7113540,2079.5975
2020-09-08,GO,2932,3,7113540,2120.81467
2020-09-09,GO,3890,121,7113540,2175.49912
2020-09-10,GO,3793,96,7113540,2228.81997
2020-09-11,GO,3656,60,7113540,2280.21491
2020-09-12,GO,732,32,7113540,2290.50515
2020-09-13,GO,599,12,7113540,2298.92571
2020-09-14,GO,4491,72,7113540,2362.05883
2020-09-15,GO,3094,50,7113540,2405.55335
2020-09-16,GO,3676,44,7113540,2457.22945
2020-09-17,GO,3617,86,7113540,2508.07615
2020-09-18,GO,4141,63,7113540,2566.28908
2020-09-19,GO,927,22,7113540,2579.32056
2020-09-20,GO,540,16,7113540,2586.91172
2020-09-21,GO,2575,58,7113540,2623.11029
2020-09-22,GO,3766,34,7113540,2676.05159
2020-09-23,GO,3465,57,7113540,2724.76151
2020-09-24,GO,3035,83,7113540,2767.42663
2020-09-25,GO,2463,84,7113540,2802.05074
2020-09-26,GO,392,31,7113540,2807.56135
2020-09-27,GO,427,17,7113540,2813.56399
2020-09-28,GO,4788,60,7113540,2880.87225
2020-09-29,GO,2927,69,7113540,2922.01914
2020-09-30,GO,3381,54,7113540,2969.54821
2020-10-01,GO,2340,66,7113540,3002.44323
2020-10-02,GO,2184,61,7113540,3033.14524
2020-10-03,GO,174,0,7113540,3035.59128
2020-10-04,GO,644,35,7113540,3044.64444
2020-10-05,GO,2741,60,7113540,3083.17659
2020-10-06,GO,3266,62,7113540,3129.08903
2020-10-07,GO,2465,76,7113540,3163.74126
2020-10-08,GO,1602,53,7113540,3186.26169
2020-10-09,GO,1770,42,7113540,3211.14382
2020-10-10,GO,288,29,7113540,3215.19244
2020-10-11,GO,260,10,7113540,3218.84744
2020-10-12,GO,175,10,7113540,3221.30753
2020-10-13,GO,2033,43,7113540,3249.88684
2020-10-14,GO,2136,37,7113540,3279.91408
2020-10-15,GO,1910,44,7113540,3306.76428
2020-10-16,GO,1498,41,7113540,3327.82272
2020-10-17,GO,88,0,7113540,3329.05979
2020-10-18,GO,0,0,7113540,3329.05979
2020-10-19,GO,2994,58,7113540,3371.14854
2020-10-20,GO,916,34,7113540,3384.02539
2020-10-21,GO,1410,25,7113540,3403.84675
2020-10-22,GO,2578,36,7113540,3440.0875
2020-10-23,GO,1809,36,7113540,3465.51787
2020-10-24,GO,622,4,7113540,3474.26176
2020-10-25,GO,364,11,7113540,3479.37876
2020-10-26,GO,1834,40,7113540,3505.16058
2020-10-27,GO,2376,30,7113540,3538.56167
2020-10-28,GO,1793,6,7113540,3563.76713
2020-10-29,GO,1578,78,7113540,3585.95017
2020-10-30,GO,274,21,7113540,3589.80198
2020-10-31,GO,284,2,7113540,3593.79437
2020-11-01,GO,313,7,7113540,3598.19443
2020-11-02,GO,297,0,7113540,3602.36957
2020-11-03,GO,1166,28,7113540,3618.76084
2020-11-04,GO,909,35,7113540,3631.53929
2020-11-05,GO,1802,44,7113540,3656.87126
2020-11-06,GO,960,5,7113540,3670.36665
2020-11-07,GO,254,0,7113540,3673.93731
2020-11-08,GO,105,0,7113540,3675.41337
2020-11-09,GO,1270,0,7113540,3693.26664
2020-11-10,GO,1549,0,7113540,3715.04202
2020-11-11,GO,860,26,7113540,3727.13164
2020-11-12,GO,1422,36,7113540,3747.12169
2020-11-13,GO,766,93,7113540,3757.88988
2020-11-14,GO,221,1,7113540,3760.99663
2020-11-15,GO,232,5,7113540,3764.25802
2020-11-16,GO,1225,25,7113540,3781.4787
2020-11-17,GO,808,32,7113540,3792.83732
2020-11-18,GO,1113,38,7113540,3808.48354
2020-11-19,GO,1176,71,7113540,3825.01539
2020-11-20,GO,862,23,7113540,3837.13313
2020-11-21,GO,278,20,7113540,3841.04117
2020-11-22,GO,74,1,7113540,3842.08144
2020-11-23,GO,831,18,7113540,3853.76339
2020-11-24,GO,1390,18,7113540,3873.30359
2020-11-25,GO,606,19,7113540,3881.82255
2020-11-26,GO,808,5,7113540,3893.18117
2020-11-27,GO,1795,34,7113540,3918.41474
2020-11-28,GO,142,9,7113540,3920.41093
2020-11-29,GO,80,1,7113540,3921.53555
2020-11-30,GO,932,24,7113540,3934.63733
2020-12-01,GO,1743,13,7113540,3959.13989
2020-12-02,GO,1807,15,7113540,3984.54215
2020-12-03,GO,1126,19,7113540,4000.37112
2020-12-04,GO,1256,18,7113540,4018.02759
2020-12-05,GO,147,17,7113540,4020.09407
2020-12-06,GO,73,5,7113540,4021.12029
2020-12-07,GO,1201,20,7113540,4038.00358
2020-12-08,GO,1577,24,7113540,4060.17257
2020-12-09,GO,1285,16,7113540,4078.23671
2020-12-10,GO,2175,11,7113540,4108.81221
2020-12-11,GO,1136,18,7113540,4124.78175
2020-12-12,GO,0,0,7113540,4124.78175
2020-12-13,GO,0,0,7113540,4124.78175
2020-12-14,GO,864,24,7113540,4136.92761
2020-12-15,GO,1908,13,7113540,4163.74969
2020-12-16,GO,2021,45,7113540,4192.1603
2020-12-17,GO,1236,20,7113540,4209.53562
2020-12-18,GO,782,8,7113540,4220.52874
2020-12-19,GO,55,4,7113540,4221.30191
2020-12-20,GO,0,0,7113540,4221.30191
2020-12-21,GO,1218,5,7113540,4238.42419
2020-12-22,GO,1196,17,7113540,4255.2372
2020-12-23,GO,1205,55,7113540,4272.17672
2020-12-24,GO,272,4,7113540,4276.00042
2020-12-25,GO,97,4,7113540,4277.36401
2020-12-26,GO,170,4,7113540,4279.75382
2020-12-27,GO,63,1,7113540,4280.63946
2020-12-28,GO,1890,23,7113540,4307.20851
2020-12-29,GO,1291,13,7113540,4325.357
2020-12-30,GO,1154,16,7113540,4341.57958
2020-12-31,GO,270,0,7113540,4345.37516
2021-01-01,GO,81,0,7113540,4346.51383
2021-01-02,GO,129,0,7113540,4348.32727
2021-01-03,GO,134,0,7113540,4350.21101
2021-01-04,GO,1613,52,7113540,4372.88607
2021-01-05,GO,1057,41,7113540,4387.74506
2021-01-06,GO,1631,3,7113540,4410.67317
2021-01-07,GO,1808,32,7113540,4436.08949
2021-01-08,GO,1289,13,7113540,4454.20986
2021-01-09,GO,314,18,7113540,4458.62398
2021-01-10,GO,311,1,7113540,4462.99592
2021-01-11,GO,2291,0,7113540,4495.20211
2021-01-12,GO,2180,42,7113540,4525.84789
2021-01-13,GO,2116,13,7113540,4555.59398
2021-01-14,GO,2066,45,7113540,4584.63718
2021-01-15,GO,1691,12,7113540,4608.40875
2021-01-16,GO,241,25,7113540,4611.79666
2021-01-17,GO,135,0,7113540,4613.69445
2021-01-18,GO,1909,5,7113540,4640.53059
2021-01-19,GO,2285,0,7113540,4672.65243
2021-01-20,GO,1880,87,7113540,4699.08091
2021-01-21,GO,1378,32,7113540,4718.45242
2021-01-22,GO,2208,35,7113540,4749.49181
2021-01-23,GO,219,21,7113540,4752.57045
2021-01-24,GO,79,4,7113540,4753.68101
2021-01-25,GO,2744,9,7113540,4792.25533
2021-01-26,GO,1917,23,7113540,4819.20394
2021-01-27,GO,2866,26,7113540,4859.4933
2021-01-28,GO,2213,83,7113540,4890.60299
2021-01-29,GO,2362,53,7113540,4923.80727
2021-01-30,GO,183,7,7113540,4926.37983
2021-01-31,GO,289,-1,7113540,4930.44251
2021-02-01,GO,1670,13,7113540,4953.91886
2021-02-02,GO,2230,50,7113540,4985.26753
2021-02-03,GO,1645,50,7113540,5008.39245
2021-02-04,GO,2076,54,7113540,5037.57623
2021-02-05,GO,2216,32,7113540,5068.72809
2021-02-06,GO,210,22,7113540,5071.6802
2021-02-07,GO,97,1,7113540,5073.0438
2021-02-08,GO,2025,17,7113540,5101.51064
2021-02-09,GO,2346,42,7113540,5134.49
2021-02-10,GO,2171,54,7113540,5165.00926
2021-02-11,GO,1788,80,7113540,5190.14443
2021-02-12,GO,1570,54,7113540,5212.21502
2021-02-13,GO,396,6,7113540,5217.78186
2021-02-14,GO,376,5,7113540,5223.06756
2021-02-15,GO,1985,61,7113540,5250.97209
2021-02-16,GO,965,35,7113540,5264.53777
2021-02-17,GO,1818,71,7113540,5290.09466
2021-02-18,GO,1767,70,7113540,5314.93462
2021-02-19,GO,1831,64,7113540,5340.67426
2021-02-20,GO,183,11,7113540,5343.24682
2021-02-21,GO,192,10,7113540,5345.9459
2021-02-22,GO,2864,43,7113540,5386.20715
2021-02-23,GO,2697,52,7113540,5424.12076
2021-02-24,GO,2707,48,7113540,5462.17495
2021-02-25,GO,2642,21,7113540,5499.31539
2021-02-26,GO,4190,48,7113540,5558.21715
2021-02-27,GO,328,17,7113540,5562.82807
2021-02-28,GO,202,3,7113540,5565.66773
2021-03-01,GO,2736,25,7113540,5604.12959
2021-03-02,GO,3902,133,7113540,5658.98273
2021-03-03,GO,4025,35,7113540,5715.56496
2021-03-04,GO,3445,118,7113540,5763.99374
2021-03-05,GO,2181,50,7113540,5794.65358
2021-03-06,GO,76,22,7113540,5795.72196
2021-03-07,GO,908,33,7113540,5808.48635
2021-03-08,GO,3574,76,7113540,5858.72857
2021-03-09,GO,3176,0,7113540,5903.37582
2021-03-10,GO,4320,271,7113540,5964.10507
2021-03-11,GO,4322,120,7113540,6024.86245
2021-03-12,GO,2713,105,7113540,6063.00098
