"date","Estado","Sigla","C6","C6_Flag"
2020-09-02,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-03,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-04,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-05,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-06,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-07,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-08,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-09,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-10,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-11,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-12,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-13,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-14,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-15,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-16,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-17,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-18,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-19,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-20,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-21,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-22,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-23,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-24,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-25,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-26,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-27,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-28,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-29,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-09-30,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-01,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-02,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-03,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-04,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-05,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-06,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-07,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-08,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-09,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-10,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-11,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-12,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-13,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-14,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-15,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-16,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-17,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-18,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-19,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-20,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-21,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-22,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-23,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-24,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-25,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-26,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-27,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-28,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-29,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-30,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-10-31,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-01,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-02,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-03,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-04,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-05,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-06,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-07,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-08,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-09,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-10,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-11,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-12,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-13,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-14,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-15,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-16,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-17,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-18,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-19,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-20,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-21,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-22,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-23,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-24,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-25,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-26,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-27,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-28,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-29,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-11-30,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-01,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-02,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-03,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-04,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-05,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-06,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-07,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-08,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-09,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-10,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-11,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-12,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-13,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-14,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-15,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-16,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-17,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-18,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-19,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-20,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-21,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-22,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-23,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-24,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-25,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-26,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-27,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-28,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-29,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-30,"Rondonia","RO","Algumas exceções
podem sair","0"
2020-12-31,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-01,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-02,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-03,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-04,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-05,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-06,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-07,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-08,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-09,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-10,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-11,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-12,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-13,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-14,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-15,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-16,"Rondonia","RO","Algumas exceções
podem sair","0"
2021-01-17,"Rondonia","RO","Sem exceções
para sair","0"
2021-01-18,"Rondonia","RO","Sem exceções
para sair","0"
2021-01-19,"Rondonia","RO","Sem exceções
para sair","0"
2021-01-20,"Rondonia","RO","Sem exceções
para sair","0"
2021-01-21,"Rondonia","RO","Sem exceções
para sair","0"
2021-01-22,"Rondonia","RO","Sem exceções
para sair","0"
2021-01-23,"Rondonia","RO","Sem exceções
para sair","0"
2021-01-24,"Rondonia","RO","Sem exceções
para sair","0"
2021-01-25,"Rondonia","RO","Sem exceções
para sair","0"
2021-01-26,"Rondonia","RO","Sem exceções
para sair","0"
2021-01-27,"Rondonia","RO","Sem exceções
para sair","1"
2021-01-28,"Rondonia","RO","Sem exceções
para sair","1"
2021-01-29,"Rondonia","RO","Dados indisponíveis",NA
2021-01-30,"Rondonia","RO","Dados indisponíveis",NA
2021-01-31,"Rondonia","RO","Dados indisponíveis",NA
2021-02-01,"Rondonia","RO","Dados indisponíveis",NA
2021-02-02,"Rondonia","RO","Dados indisponíveis",NA
2021-02-03,"Rondonia","RO","Dados indisponíveis",NA
2021-02-04,"Rondonia","RO","Dados indisponíveis",NA
2021-02-05,"Rondonia","RO","Dados indisponíveis",NA
2021-02-06,"Rondonia","RO","Dados indisponíveis",NA
2021-02-07,"Rondonia","RO","Dados indisponíveis",NA
2021-02-08,"Rondonia","RO","Dados indisponíveis",NA
2021-02-09,"Rondonia","RO","Dados indisponíveis",NA
2021-02-10,"Rondonia","RO","Dados indisponíveis",NA
2021-02-11,"Rondonia","RO","Dados indisponíveis",NA
2021-02-12,"Rondonia","RO","Dados indisponíveis",NA
2021-02-13,"Rondonia","RO","Dados indisponíveis",NA
2021-02-14,"Rondonia","RO","Dados indisponíveis",NA
2021-02-15,"Rondonia","RO","Dados indisponíveis",NA
2021-02-16,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-17,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-18,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-19,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-20,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-21,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-22,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-23,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-24,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-25,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-26,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-27,"Rondonia","RO","Sem exceções
para sair","1"
2021-02-28,"Rondonia","RO","Sem exceções
para sair","1"
2021-03-01,"Rondonia","RO","Dados indisponíveis",NA
2021-03-02,"Rondonia","RO","Dados indisponíveis",NA
2021-03-03,"Rondonia","RO","Dados indisponíveis",NA
2021-03-04,"Rondonia","RO","Dados indisponíveis",NA
